matchedPattern,count
rs1776161,1
rs2045925,1
rs10104640,1
rs815653,1
rs6927567,1
rs10811568,1
rs1128127,1
rs3811021,1
rs7638353,1
rs2943559,1
rs71584818,1
rs407135,1
rs10507539,1
rs10828151,1
rs1401337,1
rs10423006,1
rs342817,1
rs11003107,1
rs12201199,1
rs110684903,1
rs109349100,1
rs8065144,1
rs590654,1
rs559623,1
rs13229143,1
rs200037919,1
rs11555432,1
rs1057868,1
rs11209948,1
rs10876432,1
rs4410871,1
rs4778721,1
rs4586,1
rs2519152,1
rs753724,1
rs1555498,1
rs943795,1
rs7535666,1
rs200751941,1
rs35107951,1
rs11630220,1
rs2171363,1
rs41631563,1
rs1461161,1
rs9268858,1
rs2018488,1
rs710183,1
rs9860570,1
rs2645424,1
rs35283205,1
rs9930609,1
rs741737,1
rs2229546,1
rs527409,1
rs739315,1
rs1801368,1
rs9510795,1
rs27565906,1
rs10241576,1
rs9728248,1
rs6461593,1
rs978879,1
rs1154227,1
rs314289,1
rs115991177,1
rs1064349,1
rs11571707,1
rs5911500,1
rs297255,1
rs2645329,1
rs11706066,1
rs10513572,1
rs72550771,1
rs5115449,1
rs32975440,1
rs483352832,1
rs2853563,1
rs9820681,1
rs2135388,1
rs1225945,1
rs1573611,1
rs1128474,1
rs2269348,1
rs666067,1
rs1178061,1
rs856614,1
rs10778338,1
rs348116,1
rs7540850,1
rs12135959,1
rs1050395,1
rs3761935,1
rs3812189,1
rs17724512,1
rs10759243,1
rs178720501,1
rs6141488,1
rs17553846,1
rs36014035,1
rs35659787,1
rs13006529,1
rs689,1
rs35414,1
rs389862,1
rs34241095,1
rs933150,1
rs1447670,1
rs13267382,1
rs25726,1
rs25704,1
rs2927438,1
rs949143,1
rs4403725,1
rs7318115,1
rs669684,1
rs950651,1
rs36014597,1
rs7822914,1
rs369065,1
rs796126,1
rs1565096,1
rs2306597,1
rs138222088,1
rs764597,1
rs3776455,1
rs2532332,1
rs7836535,1
rs2799516,1
rs981395,1
rs11162922,1
rs1137101,1
rs5764455,1
rs47445319,1
rs3211398,1
rs2232165,1
rs1559857,1
rs11666690,1
rs6903956,1
rs17112266,1
rs2279342,1
rs12624082,1
rs12191459,1
rs789231,1
rs1860910,1
rs4085613,1
rs3130342,1
rs11766496,1
rs1318937,1
rs1010284,1
rs7141305,1
rs7202,1
rs11806497,1
rs11644593,1
rs1888744,1
rs2298882,1
rs6753127,1
rs210327,1
rs10947262,1
rs8067439,1
rs217597,1
rs11556924,1
rs362719,1
rs3738369,1
rs228599,1
rs664677,1
rs351111,1
rs4590838,1
rs3740066,1
rs17847916,1
rs32975435,1
rs32976122,1
rs6651252,1
rs5522,1
rs3915568,1
rs199697177,1
rs11130146,1
rs2477132,1
rs9613256,1
rs8032449,1
rs3824783,1
rs2819164,1
rs1181883,1
rs8379,1
rs1002630,1
rs763773,1
rs9590213,1
rs4795700,1
rs576006,1
rs2071047,1
rs3787728,1
rs234709,1
rs41281334,1
rs150556996,1
rs1056534,1
rs3117242,1
rs2854116,1
rs11688000,1
rs12529636,1
rs138906127,1
rs2045298,1
rs12171283,1
rs72554664,1
rs4930098,1
rs3845625,1
rs2188962,1
rs7495174,1
rs4906831,1
rs477441,1
rs1348969,1
rs9564436,1
rs13333580,1
rs5743795,1
rs57064725,1
rs3212079,1
rs242940,1
rs41621125,1
rs7220740,1
rs13483894,1
rs7412746,1
rs3905075,1
rs11592462,1
rs1386291,1
rs2069920,1
rs240085681,1
rs28969421,1
rs2174284,1
rs1926736,1
rs2687136,1
rs324011,1
rs140685,1
rs45501198,1
rs689470,1
rs2251312,1
rs174568,1
rs4165081,1
rs2742236,1
rs884608,1
rs12187040,1
rs28551016,1
rs2805809,1
rs7692387,1
rs41293511,1
rs222973,1
rs41463746,1
rs1436904,1
rs2242652,1
rs6142210,1
rs2284967,1
rs2493310,1
rs324735,1
rs2115386,1
rs5743849,1
rs56180992,1
rs145666034,1
rs4464148,1
rs2243188,1
rs2425640,1
rs3824260,1
rs5284,1
rs1034589,1
rs110743197,1
rs3211892,1
rs35274867,1
rs11354983,1
rs2735470,1
rs2075671,1
rs2412004,1
rs10505845,1
rs7433723,1
rs10851704,1
rs198810577,1
rs4986938,1
rs7076156,1
rs10784941,1
rs4693075,1
rs13139571,1
rs3211752,1
rs997652,1
rs12493391,1
rs72640311,1
rs41581150,1
rs1002204,1
rs77130927,1
rs189410139,1
rs915906,1
rs1537377,1
rs2240308,1
rs4455710,1
rs377518545,1
rs35599367,1
rs7115069,1
rs139302,1
rs13192336,1
rs741763,1
rs2493654,1
rs1372328,1
rs7243244,1
rs7971370,1
rs2239317,1
rs2811710,1
rs2069426,1
rs7092453,1
rs1339067,1
rs17730929,1
rs371149640,1
rs150986165,1
rs9282609,1
rs17215409,1
rs2494731,1
rs8070740,1
rs2274517,1
rs10125592,1
rs178058,1
rs766605,1
rs59855457,1
rs1364505,1
rs11072930,1
rs74145660,1
rs873460,1
rs10510935,1
rs17010454,1
rs33967108,1
rs9896683,1
rs1004446,1
rs50712907,1
rs880296,1
rs202735,1
rs4149909,1
rs200118420,1
rs36149991,1
rs139302405,1
rs11080327,1
rs12652757,1
rs8077059,1
rs402675,1
rs12405860,1
rs704331,1
rs625487,1
rs35445683,1
rs720201,1
rs43710289,1
rs43706434,1
rs2301713,1
rs3213739,1
rs412253,1
rs559453,1
rs10488674,1
rs1327824,1
rs10986432,1
rs1107479,1
rs7620998,1
rs9282654,1
rs146105017,1
rs4149117,1
rs1858923,1
rs12051963,1
rs11030103,1
rs9392189,1
rs1800544,1
rs12523697,1
rs2327184,1
rs2070197,1
rs3790278,1
rs13230047,1
rs2837545,1
rs1899264,1
rs6684423,1
rs113113059,1
rs2284650,1
rs5041809,1
rs114725,1
rs2066827,1
rs6087579,1
rs2041377,1
rs17565060,1
rs10925296,1
rs7405052,1
rs1204660,1
rs496503,1
rs7789066,1
rs6267,1
rs16849113,1
rs34002060,1
rs4803420,1
rs309557,1
rs199708878,1
rs10911935,1
rs201554087,1
rs1960997,1
rs80046336,1
rs4947332,1
rs2723520,1
rs11778741,1
rs3829183,1
rs1335532,1
rs7522462,1
rs10866307,1
rs235704,1
rs1008953,1
rs7275,1
rs3922844,1
rs4657178,1
rs3923647,1
rs1061622,1
rs7072776,1
rs11264825,1
rs6059856,1
rs1333962,1
rs2522406,1
rs2561182,1
rs1065446,1
rs79924817,1
rs32976441,1
rs52448898,1
rs192869629,1
rs17327624,1
rs11563251,1
rs41271083,1
rs7044,1
rs1800520,1
rs135158086,1
rs11576330,1
rs10489410,1
rs12609976,1
rs1569767,1
rs1385850,1
rs3129948,1
rs4849953,1
rs6772767,1
rs9367228,1
rs10131141,1
rs10488084,1
rs2253388,1
rs2282057,1
rs6995390,1
rs17596685,1
rs12722051,1
rs56187033,1
rs5993882,1
rs7873355,1
rs680695,1
rs2247056,1
rs10484286,1
rs913935,1
rs2290602,1
rs1952096,1
rs8073928,1
rs3732358,1
rs1051794,1
rs2235033,1
rs12068753,1
rs473437,1
rs2435362,1
rs1173837,1
rs1125334,1
rs11911749,1
rs2909430,1
rs461645,1
rs1800373,1
rs138398778,1
rs6877842,1
rs4837796,1
rs8413,1
rs9836412,1
rs572346201,1
rs117216249,1
rs4144242,1
rs10223593,1
rs72654467,1
rs4973588,1
rs13483997,1
rs6605067,1
rs4727766,1
rs999788,1
rs109669651,1
rs397516347,1
rs397514620,1
rs4234677,1
rs10155635,1
rs73641103,1
rs10275045,1
rs1394371,1
rs3129954,1
rs2838824,1
rs13266785,1
rs1342137,1
rs3799732,1
rs10104910,1
rs1412420,1
rs10879357,1
rs17101777,1
rs861537,1
rs2763929,1
rs2048979,1
rs1099427,1
rs9533962,1
rs227062,1
rs12150547,1
rs10511633,1
rs2669973,1
rs5979009,1
rs12440301,1
rs13209404,1
rs878081,1
rs11246148,1
rs12484776,1
rs1181888,1
rs753213,1
rs6803202,1
rs788261,1
rs2243288,1
rs7764439,1
rs3862642,1
rs2608912,1
rs2295475,1
rs2336691,1
rs9818870,1
rs43699567,1
rs41617911,1
rs5984894,1
rs752998,1
rs45504599,1
rs11101992,1
rs6697508,1
rs2093185,1
rs7648704,1
rs108518501,1
rs4148973,1
rs200032,1
rs13210554,1
rs7529229,1
rs7653447,1
rs132989,1
rs730545,1
rs17776120,1
rs929590,1
rs3827811,1
rs2119704,1
rs2243289,1
rs10497106,1
rs7513685,1
rs142218902,1
rs7918542,1
rs4721377,1
rs11203042,1
rs8067076,1
rs7173687,1
rs10212536,1
rs4329955,1
rs418891,1
rs875034,1
rs166315,1
rs2011077,1
rs10798269,1
rs17412858,1
rs7779562,1
rs7101258,1
rs2687074,1
rs6828613,1
rs1748033,1
rs12746451,1
rs41276418,1
rs872071,1
rs2883428,1
rs17154769,1
rs2460535,1
rs6694122,1
rs1795722,1
rs1531362,1
rs10802112,1
rs3117222,1
rs321986,1
rs16858051,1
rs11156429,1
rs7305762,1
rs11540652,1
rs34324334,1
rs3780891,1
rs1141715,1
rs740603,1
rs72554071,1
rs932764,1
rs6452526,1
rs1382369,1
rs3131597,1
rs2284769,1
rs4747194,1
rs187308124,1
rs3741981,1
rs10929302,1
rs6444284,1
rs6683201,1
rs5355,1
rs11630013,1
rs2219250,1
rs2575875,1
rs2887275,1
rs1059513,1
rs3888172,1
rs2839702,1
rs1055080,1
rs1125436,1
rs4242051,1
rs6259,1
rs77624624,1
rs12138634,1
rs4796398,1
rs5745946,1
rs6220,1
rs2891980,1
rs2056169,1
rs1398576,1
rs9875837,1
rs3895069,1
rs47738978,1
rs11107957,1
rs1913517,1
rs1808579,1
rs543695,1
rs6058963,1
rs701760,1
rs17520130,1
rs1847570,1
rs9497816,1
rs17681530,1
rs2174623,1
rs7126210,1
rs17829302,1
rs4146835,1
rs7173743,1
rs45507396,1
rs10488682,1
rs969344,1
rs2107595,1
rs45478396,1
rs6037439,1
rs7143432,1
rs441102,1
rs17660595,1
rs2151424,1
rs1936473,1
rs55902142,1
rs32975438,1
rs372180,1
rs6659759,1
rs4411878,1
rs1928040,1
rs7764128,1
rs2210585,1
rs9898048,1
rs2839704,1
rs12469788,1
rs8091623,1
rs12756570,1
rs7689099,1
rs3106653,1
rs1701704,1
rs1564606,1
rs3739657,1
rs6497759,1
rs2289030,1
rs4646312,1
rs154657,1
rs17221805,1
rs4787125,1
rs996877,1
rs1056503,1
rs224984,1
rs29354500,1
rs1801132,1
rs2971676,1
rs1367228,1
rs10999947,1
rs3200254,1
rs6799581,1
rs1015213,1
rs146556488,1
rs2844482,1
rs10838525,1
rs775130992,1
rs1687390,1
rs28930073,1
rs109143576,1
rs35773040,1
rs76723693,1
rs7301328,1
rs28455091,1
rs381164,1
rs11640843,1
rs12469173,1
rs1520333,1
rs6034328,1
rs17709714,1
rs1878022,1
rs5918294,1
rs5970126,1
rs11592974,1
rs110783980,1
rs149451729,1
rs12432907,1
rs1799836,1
rs41282930,1
rs440296,1
rs4794,1
rs4769148,1
rs751216929,1
rs12632849,1
rs9257809,1
rs5752084,1
rs6081271,1
rs189161,1
rs4784051,1
rs1853186,1
rs871799,1
rs2565205,1
rs6597,1
rs16896407,1
rs1862751,1
rs10494570,1
rs17022866,1
rs11974269,1
rs2805771,1
rs390659,1
rs4305381,1
rs4149057,1
rs2916260,1
rs4041090,1
rs17468277,1
rs29024621,1
rs7167572,1
rs842796,1
rs3659551,1
rs8112960,1
rs9914518,1
rs1763510,1
rs1000236,1
rs3795865,1
rs141938174,1
rs6621316,1
rs3013492,1
rs1037973,1
rs12772795,1
rs32976117,1
rs52411810,1
rs7103411,1
rs10479335,1
rs1564492,1
rs138850547,1
rs7188697,1
rs13259109,1
rs1013719,1
rs1250550,1
rs11581062,1
rs881378,1
rs10506653,1
rs17358517,1
rs16889462,1
rs2534636,1
rs5030437,1
rs2128382,1
rs45433464,1
rs3027452,1
rs10496711,1
rs10751815,1
rs324019,1
rs10512574,1
rs12534623,1
rs150181830,1
rs181781384,1
rs2120441,1
rs17327442,1
rs2180989,1
rs10897310,1
rs2515904,1
rs4732828,1
rs220599,1
rs2291726,1
rs8034191,1
rs2409719,1
rs49509028,1
rs13477964,1
rs7095665,1
rs7528419,1
rs10454135,1
rs223819,1
rs17047661,1
rs7533297,1
rs261967,1
rs4735738,1
rs1332290,1
rs477515,1
rs467960,1
rs13329835,1
rs42756258,1
rs12637032,1
rs183579990,1
rs3780792,1
rs17161829,1
rs9460922,1
rs5742912,1
rs351525,1
rs7913069,1
rs17411279,1
rs1019385,1
rs217729,1
rs7130909,1
rs11918879,1
rs2082106,1
rs980716,1
rs1529192,1
rs17675762,1
rs3845445,1
rs3862645,1
rs9515203,1
rs2229864,1
rs10486567,1
rs940153,1
rs8180944,1
rs1800574,1
rs343062,1
rs141406755,1
rs5000634,1
rs43586675,1
rs387906528,1
rs4148743,1
rs8187710,1
rs17029542,1
rs11189328,1
rs6929105,1
rs2515905,1
rs11190870,1
rs28940578,1
rs725029,1
rs199589052,1
rs1806201,1
rs3021058,1
rs16902692,1
rs2269418,1
rs9666789,1
rs10505745,1
rs13173919,1
rs10795130,1
rs1745901,1
rs2062375,1
rs8041826,1
rs204999,1
rs198154872,1
rs204247,1
rs11649743,1
rs6015450,1
rs3751928,1
rs6684865,1
rs187845274,1
rs113212828,1
rs1493694,1
rs72552778,1
rs3918290,1
rs41283062,1
rs702689,1
rs6075382,1
rs7103445,1
rs614226,1
rs540170,1
rs1730186,1
rs199922,1
rs704326,1
rs2097677,1
rs12500759,1
rs952076,1
rs1001161,1
rs2213586,1
rs11121424,1
rs7794677,1
rs41312433,1
rs1050008,1
rs80357420,1
rs45585734,1
rs10488736,1
rs110402,1
rs1214451,1
rs3774372,1
rs601341,1
rs1799872,1
rs902027,1
rs664910,1
rs191317135,1
rs7917985,1
rs929596,1
rs76211316,1
rs5742905,1
rs153031,1
rs1181885,1
rs7950787,1
rs3181216,1
rs12220534,1
rs3818361,1
rs2248359,1
rs1993842,1
rs3781264,1
rs707951,1
rs10223625,1
rs9964845,1
rs2066960,1
rs1514346,1
rs14520528,1
rs379546164,1
rs6182892,1
rs2304705,1
rs4147918,1
rs2216670,1
rs9319171,1
rs378963,1
rs11684139,1
rs1175550,1
rs2070894,1
rs11917060,1
rs1506613,1
rs2070642,1
rs2946834,1
rs11203203,1
rs7560547,1
rs419030,1
rs16895390,1
rs11244664,1
rs2279014,1
rs4459385,1
rs2095812,1
rs6964582,1
rs2213872,1
rs1009829,1
rs16844883,1
rs12416605,1
rs1202175,1
rs9525029,1
rs1800522,1
rs11582551,1
rs137852330,1
rs1794265,1
rs9457827,1
rs104825,1
rs516134,1
rs11064498,1
rs1052447,1
rs3809291,1
rs4342663,1
rs6096138,1
rs41467,1
rs3753748,1
rs9488343,1
rs9268832,1
rs35078470,1
rs1800624,1
rs736,1
rs22,1
rs2257167,1
rs777861687,1
rs30099,1
rs12429439,1
rs9332618,1
rs13483765,1
rs11186914,1
rs3787535,1
rs1412829,1
rs9911630,1
rs2290531,1
rs3749405,1
rs762502,1
rs3858524,1
rs142976957,1
rs11153594,1
rs12497655,1
rs7755167,1
rs2274509,1
rs3733801,1
rs6031301,1
rs140596642,1
rs765205705,1
rs3765097,1
rs2627043,1
rs117826071,1
rs7593230,1
rs1003623,1
rs10831234,1
rs17690844,1
rs35595862,1
rs148584832,1
rs217076,1
rs9271172,1
rs42429437,1
rs397516044,1
rs10199882,1
rs11077,1
rs2168422,1
rs2515642,1
rs13394619,1
rs12563491,1
rs9960767,1
rs1205194,1
rs4583783,1
rs2075745,1
rs4929983,1
rs4882017,1
rs9300212,1
rs11810217,1
rs1738074,1
rs2289965,1
rs12638540,1
rs57095329,1
rs4075131,1
rs2974527,1
rs200972000,1
rs412555871,1
rs1501630,1
rs879324,1
rs12594956,1
rs5759167,1
rs13484043,1
rs2421954,1
rs17880288,1
rs9945428,1
rs225014,1
rs2515192,1
rs3019164,1
rs187258944,1
rs189264558,1
rs192758219,1
rs2029866,1
rs2675346,1
rs4735258,1
rs34170018,1
rs1043784,1
rs11789015,1
rs2525883,1
rs2488291,1
rs2565200,1
rs2137111,1
rs12466022,1
rs4423003,1
rs1997781,1
rs4836537,1
rs4775935,1
rs167539,1
